2024-06-12 22:34:50,156 INFO    StreamThr :652337 [internal.py:wandb_internal():86] W&B internal server running at pid: 652337, started at: 2024-06-12 22:34:50.156457
2024-06-12 22:34:50,157 DEBUG   HandlerThread:652337 [handler.py:handle_request():146] handle_request: status
2024-06-12 22:34:50,158 INFO    WriterThread:652337 [datastore.py:open_for_write():85] open: /home/dsh/Projects/Works/BDCL/wandb/run-20240612_223450-v9ndw09j/run-v9ndw09j.wandb
2024-06-12 22:34:50,158 DEBUG   SenderThread:652337 [sender.py:send():382] send: header
2024-06-12 22:34:50,165 DEBUG   SenderThread:652337 [sender.py:send():382] send: run
2024-06-12 22:34:52,093 INFO    SenderThread:652337 [dir_watcher.py:__init__():211] watching files in: /home/dsh/Projects/Works/BDCL/wandb/run-20240612_223450-v9ndw09j/files
2024-06-12 22:34:52,093 INFO    SenderThread:652337 [sender.py:_start_run_threads():1136] run started: v9ndw09j with start time 1718202890.156175
2024-06-12 22:34:52,097 DEBUG   HandlerThread:652337 [handler.py:handle_request():146] handle_request: check_version
2024-06-12 22:34:52,097 DEBUG   SenderThread:652337 [sender.py:send_request():409] send_request: check_version
2024-06-12 22:34:52,402 DEBUG   HandlerThread:652337 [handler.py:handle_request():146] handle_request: run_start
2024-06-12 22:34:52,407 DEBUG   HandlerThread:652337 [system_info.py:__init__():32] System info init
2024-06-12 22:34:52,407 DEBUG   HandlerThread:652337 [system_info.py:__init__():47] System info init done
2024-06-12 22:34:52,407 INFO    HandlerThread:652337 [system_monitor.py:start():194] Starting system monitor
2024-06-12 22:34:52,407 INFO    SystemMonitor:652337 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-06-12 22:34:52,407 INFO    HandlerThread:652337 [system_monitor.py:probe():214] Collecting system info
2024-06-12 22:34:52,407 INFO    SystemMonitor:652337 [interfaces.py:start():190] Started cpu monitoring
2024-06-12 22:34:52,408 INFO    SystemMonitor:652337 [interfaces.py:start():190] Started disk monitoring
2024-06-12 22:34:52,408 INFO    SystemMonitor:652337 [interfaces.py:start():190] Started gpu monitoring
2024-06-12 22:34:52,409 INFO    SystemMonitor:652337 [interfaces.py:start():190] Started memory monitoring
2024-06-12 22:34:52,409 INFO    SystemMonitor:652337 [interfaces.py:start():190] Started network monitoring
2024-06-12 22:34:52,417 DEBUG   HandlerThread:652337 [system_info.py:probe():196] Probing system
2024-06-12 22:34:52,420 DEBUG   HandlerThread:652337 [system_info.py:_probe_git():181] Probing git
2024-06-12 22:34:52,426 DEBUG   HandlerThread:652337 [system_info.py:_probe_git():189] Probing git done
2024-06-12 22:34:52,426 DEBUG   HandlerThread:652337 [system_info.py:probe():244] Probing system done
2024-06-12 22:34:52,426 DEBUG   HandlerThread:652337 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-35-generic-x86_64-with-glibc2.17', 'python': '3.8.16', 'heartbeatAt': '2024-06-12T14:34:52.417579', 'startedAt': '2024-06-12T14:34:50.154352', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'train.py', 'codePathLocal': 'train.py', 'codePath': 'train.py', 'git': {'remote': 'https://github.com/LouisDong95/BDCL.git', 'commit': '480b5acfb44575ce6af3e26cb902dcdf8e0d8665'}, 'email': '127414931@qq.com', 'root': '/home/dsh/Projects/Works/BDCL', 'host': 'dsh', 'username': 'dsh', 'executable': '/home/dsh/anaconda3/envs/scan/bin/python', 'cpu_count': 12, 'cpu_count_logical': 20, 'cpu_freq': {'current': 1.8917999999999993, 'min': 800.0, 'max': 4700.0}, 'cpu_freq_per_core': [{'current': 4.363, 'min': 800.0, 'max': 4900.0}, {'current': 0.8, 'min': 800.0, 'max': 4900.0}, {'current': 0.8, 'min': 800.0, 'max': 4900.0}, {'current': 3.459, 'min': 800.0, 'max': 4900.0}, {'current': 0.8, 'min': 800.0, 'max': 5000.0}, {'current': 0.956, 'min': 800.0, 'max': 5000.0}, {'current': 4.799, 'min': 800.0, 'max': 5000.0}, {'current': 0.8, 'min': 800.0, 'max': 5000.0}, {'current': 4.188, 'min': 800.0, 'max': 4900.0}, {'current': 0.8, 'min': 800.0, 'max': 4900.0}, {'current': 1.788, 'min': 800.0, 'max': 4900.0}, {'current': 1.246, 'min': 800.0, 'max': 4900.0}, {'current': 0.8, 'min': 800.0, 'max': 4900.0}, {'current': 2.098, 'min': 800.0, 'max': 4900.0}, {'current': 4.35, 'min': 800.0, 'max': 4900.0}, {'current': 2.589, 'min': 800.0, 'max': 4900.0}, {'current': 0.8, 'min': 800.0, 'max': 3800.0}, {'current': 0.8, 'min': 800.0, 'max': 3800.0}, {'current': 0.8, 'min': 800.0, 'max': 3800.0}, {'current': 0.8, 'min': 800.0, 'max': 3800.0}], 'disk': {'/': {'total': 915.3232879638672, 'used': 389.0772514343262}}, 'gpu': 'NVIDIA GeForce RTX 3080 Ti', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3080 Ti', 'memory_total': 12884901888}], 'memory': {'total': 31.146873474121094}}
2024-06-12 22:34:52,426 INFO    HandlerThread:652337 [system_monitor.py:probe():224] Finished collecting system info
2024-06-12 22:34:52,426 INFO    HandlerThread:652337 [system_monitor.py:probe():227] Publishing system info
2024-06-12 22:34:52,426 DEBUG   HandlerThread:652337 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-06-12 22:34:52,427 DEBUG   HandlerThread:652337 [system_info.py:_save_pip():68] Saving pip packages done
2024-06-12 22:34:52,427 DEBUG   HandlerThread:652337 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2024-06-12 22:34:53,094 INFO    Thread-12 :652337 [dir_watcher.py:_on_file_created():271] file/dir created: /home/dsh/Projects/Works/BDCL/wandb/run-20240612_223450-v9ndw09j/files/conda-environment.yaml
2024-06-12 22:34:53,094 INFO    Thread-12 :652337 [dir_watcher.py:_on_file_created():271] file/dir created: /home/dsh/Projects/Works/BDCL/wandb/run-20240612_223450-v9ndw09j/files/requirements.txt
2024-06-12 22:34:53,510 DEBUG   HandlerThread:652337 [system_info.py:_save_conda():87] Saving conda packages done
2024-06-12 22:34:53,510 INFO    HandlerThread:652337 [system_monitor.py:probe():229] Finished publishing system info
2024-06-12 22:34:53,511 DEBUG   SenderThread:652337 [sender.py:send():382] send: files
2024-06-12 22:34:53,511 INFO    SenderThread:652337 [sender.py:_save_file():1392] saving file wandb-metadata.json with policy now
2024-06-12 22:34:53,514 DEBUG   HandlerThread:652337 [handler.py:handle_request():146] handle_request: stop_status
2024-06-12 22:34:53,515 DEBUG   SenderThread:652337 [sender.py:send_request():409] send_request: stop_status
2024-06-12 22:34:53,515 DEBUG   HandlerThread:652337 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-12 22:34:54,093 INFO    Thread-12 :652337 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/dsh/Projects/Works/BDCL/wandb/run-20240612_223450-v9ndw09j/files/conda-environment.yaml
2024-06-12 22:34:54,094 INFO    Thread-12 :652337 [dir_watcher.py:_on_file_created():271] file/dir created: /home/dsh/Projects/Works/BDCL/wandb/run-20240612_223450-v9ndw09j/files/wandb-metadata.json
2024-06-12 22:34:54,188 DEBUG   SenderThread:652337 [sender.py:send():382] send: telemetry
2024-06-12 22:34:54,189 DEBUG   SenderThread:652337 [sender.py:send():382] send: exit
2024-06-12 22:34:54,189 INFO    SenderThread:652337 [sender.py:send_exit():589] handling exit code: 1
2024-06-12 22:34:54,189 INFO    SenderThread:652337 [sender.py:send_exit():591] handling runtime: 1
2024-06-12 22:34:54,190 INFO    SenderThread:652337 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-06-12 22:34:54,190 INFO    SenderThread:652337 [sender.py:send_exit():597] send defer
2024-06-12 22:34:54,190 DEBUG   HandlerThread:652337 [handler.py:handle_request():146] handle_request: defer
2024-06-12 22:34:54,190 INFO    HandlerThread:652337 [handler.py:handle_request_defer():172] handle defer: 0
2024-06-12 22:34:54,190 DEBUG   SenderThread:652337 [sender.py:send_request():409] send_request: defer
2024-06-12 22:34:54,190 INFO    SenderThread:652337 [sender.py:send_request_defer():613] handle sender defer: 0
2024-06-12 22:34:54,190 INFO    SenderThread:652337 [sender.py:transition_state():617] send defer: 1
2024-06-12 22:34:54,190 DEBUG   HandlerThread:652337 [handler.py:handle_request():146] handle_request: defer
2024-06-12 22:34:54,190 INFO    HandlerThread:652337 [handler.py:handle_request_defer():172] handle defer: 1
2024-06-12 22:34:54,190 DEBUG   SenderThread:652337 [sender.py:send_request():409] send_request: defer
2024-06-12 22:34:54,190 INFO    SenderThread:652337 [sender.py:send_request_defer():613] handle sender defer: 1
2024-06-12 22:34:54,190 INFO    SenderThread:652337 [sender.py:transition_state():617] send defer: 2
2024-06-12 22:34:54,190 DEBUG   HandlerThread:652337 [handler.py:handle_request():146] handle_request: defer
2024-06-12 22:34:54,190 INFO    HandlerThread:652337 [handler.py:handle_request_defer():172] handle defer: 2
2024-06-12 22:34:54,190 INFO    HandlerThread:652337 [system_monitor.py:finish():203] Stopping system monitor
2024-06-12 22:34:54,191 DEBUG   SystemMonitor:652337 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-12 22:34:54,191 DEBUG   SystemMonitor:652337 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-06-12 22:34:54,191 DEBUG   SystemMonitor:652337 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-06-12 22:34:54,191 INFO    HandlerThread:652337 [interfaces.py:finish():202] Joined cpu monitor
2024-06-12 22:34:54,191 INFO    HandlerThread:652337 [interfaces.py:finish():202] Joined disk monitor
2024-06-12 22:34:54,217 INFO    HandlerThread:652337 [interfaces.py:finish():202] Joined gpu monitor
2024-06-12 22:34:54,218 INFO    HandlerThread:652337 [interfaces.py:finish():202] Joined memory monitor
2024-06-12 22:34:54,218 INFO    HandlerThread:652337 [interfaces.py:finish():202] Joined network monitor
2024-06-12 22:34:54,218 DEBUG   SenderThread:652337 [sender.py:send_request():409] send_request: defer
2024-06-12 22:34:54,218 INFO    SenderThread:652337 [sender.py:send_request_defer():613] handle sender defer: 2
2024-06-12 22:34:54,218 INFO    SenderThread:652337 [sender.py:transition_state():617] send defer: 3
2024-06-12 22:34:54,218 DEBUG   SenderThread:652337 [sender.py:send():382] send: stats
2024-06-12 22:34:54,218 DEBUG   HandlerThread:652337 [handler.py:handle_request():146] handle_request: defer
2024-06-12 22:34:54,218 INFO    HandlerThread:652337 [handler.py:handle_request_defer():172] handle defer: 3
2024-06-12 22:34:54,218 DEBUG   SenderThread:652337 [sender.py:send_request():409] send_request: defer
2024-06-12 22:34:54,218 INFO    SenderThread:652337 [sender.py:send_request_defer():613] handle sender defer: 3
2024-06-12 22:34:54,218 INFO    SenderThread:652337 [sender.py:transition_state():617] send defer: 4
2024-06-12 22:34:54,218 DEBUG   HandlerThread:652337 [handler.py:handle_request():146] handle_request: defer
2024-06-12 22:34:54,218 INFO    HandlerThread:652337 [handler.py:handle_request_defer():172] handle defer: 4
2024-06-12 22:34:54,218 DEBUG   SenderThread:652337 [sender.py:send_request():409] send_request: defer
2024-06-12 22:34:54,218 INFO    SenderThread:652337 [sender.py:send_request_defer():613] handle sender defer: 4
2024-06-12 22:34:54,218 INFO    SenderThread:652337 [sender.py:transition_state():617] send defer: 5
2024-06-12 22:34:54,218 DEBUG   HandlerThread:652337 [handler.py:handle_request():146] handle_request: defer
2024-06-12 22:34:54,218 INFO    HandlerThread:652337 [handler.py:handle_request_defer():172] handle defer: 5
2024-06-12 22:34:54,219 DEBUG   SenderThread:652337 [sender.py:send():382] send: summary
2024-06-12 22:34:54,219 INFO    SenderThread:652337 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2024-06-12 22:34:54,219 DEBUG   SenderThread:652337 [sender.py:send_request():409] send_request: defer
2024-06-12 22:34:54,219 INFO    SenderThread:652337 [sender.py:send_request_defer():613] handle sender defer: 5
2024-06-12 22:34:54,219 INFO    SenderThread:652337 [sender.py:transition_state():617] send defer: 6
2024-06-12 22:34:54,219 DEBUG   HandlerThread:652337 [handler.py:handle_request():146] handle_request: defer
2024-06-12 22:34:54,219 INFO    HandlerThread:652337 [handler.py:handle_request_defer():172] handle defer: 6
2024-06-12 22:34:54,219 DEBUG   SenderThread:652337 [sender.py:send_request():409] send_request: defer
2024-06-12 22:34:54,219 INFO    SenderThread:652337 [sender.py:send_request_defer():613] handle sender defer: 6
2024-06-12 22:34:54,221 DEBUG   HandlerThread:652337 [handler.py:handle_request():146] handle_request: status_report
2024-06-12 22:34:54,440 INFO    SenderThread:652337 [sender.py:transition_state():617] send defer: 7
2024-06-12 22:34:54,441 DEBUG   HandlerThread:652337 [handler.py:handle_request():146] handle_request: defer
2024-06-12 22:34:54,441 INFO    HandlerThread:652337 [handler.py:handle_request_defer():172] handle defer: 7
2024-06-12 22:34:54,441 DEBUG   SenderThread:652337 [sender.py:send_request():409] send_request: defer
2024-06-12 22:34:54,441 INFO    SenderThread:652337 [sender.py:send_request_defer():613] handle sender defer: 7
2024-06-12 22:34:55,046 DEBUG   HandlerThread:652337 [handler.py:handle_request():146] handle_request: poll_exit
2024-06-12 22:34:55,094 INFO    Thread-12 :652337 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/dsh/Projects/Works/BDCL/wandb/run-20240612_223450-v9ndw09j/files/config.yaml
2024-06-12 22:34:55,094 INFO    Thread-12 :652337 [dir_watcher.py:_on_file_created():271] file/dir created: /home/dsh/Projects/Works/BDCL/wandb/run-20240612_223450-v9ndw09j/files/output.log
2024-06-12 22:34:55,094 INFO    Thread-12 :652337 [dir_watcher.py:_on_file_created():271] file/dir created: /home/dsh/Projects/Works/BDCL/wandb/run-20240612_223450-v9ndw09j/files/wandb-summary.json
2024-06-12 22:34:55,337 INFO    wandb-upload_0:652337 [upload_job.py:push():131] Uploaded file /tmp/tmpxm2y1n7iwandb/xefc25e1-wandb-metadata.json
2024-06-12 22:34:56,194 INFO    SenderThread:652337 [sender.py:transition_state():617] send defer: 8
2024-06-12 22:34:56,194 DEBUG   SenderThread:652337 [sender.py:send_request():409] send_request: poll_exit
2024-06-12 22:34:56,194 DEBUG   HandlerThread:652337 [handler.py:handle_request():146] handle_request: defer
2024-06-12 22:34:56,194 INFO    HandlerThread:652337 [handler.py:handle_request_defer():172] handle defer: 8
2024-06-12 22:34:56,194 DEBUG   SenderThread:652337 [sender.py:send_request():409] send_request: defer
2024-06-12 22:34:56,194 INFO    SenderThread:652337 [sender.py:send_request_defer():613] handle sender defer: 8
2024-06-12 22:34:56,194 INFO    SenderThread:652337 [job_builder.py:build():298] Attempting to build job artifact
2024-06-12 22:34:56,194 INFO    SenderThread:652337 [job_builder.py:_get_source_type():428] is repo sourced job
2024-06-12 22:34:56,207 INFO    SenderThread:652337 [job_builder.py:build():404] adding wandb-job metadata file
2024-06-12 22:34:56,209 INFO    SenderThread:652337 [sender.py:transition_state():617] send defer: 9
2024-06-12 22:34:56,210 DEBUG   HandlerThread:652337 [handler.py:handle_request():146] handle_request: defer
2024-06-12 22:34:56,210 INFO    HandlerThread:652337 [handler.py:handle_request_defer():172] handle defer: 9
2024-06-12 22:34:56,210 DEBUG   SenderThread:652337 [sender.py:send():382] send: artifact
2024-06-12 22:34:57,094 INFO    Thread-12 :652337 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/dsh/Projects/Works/BDCL/wandb/run-20240612_223450-v9ndw09j/files/output.log
2024-06-12 22:34:58,304 INFO    wandb-upload_0:652337 [upload_job.py:push():89] Uploaded file /home/dsh/.local/share/wandb/artifacts/staging/tmptj0hv5c8
2024-06-12 22:34:58,314 INFO    wandb-upload_1:652337 [upload_job.py:push():89] Uploaded file /home/dsh/.local/share/wandb/artifacts/staging/tmp7ajuqv9k
2024-06-12 22:34:59,679 INFO    SenderThread:652337 [sender.py:send_artifact():1470] sent artifact job-https___github.com_LouisDong95_BDCL.git_train.py - {'id': 'QXJ0aWZhY3Q6ODcwMDQ3MjE4', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE4NjI4ODkxNA==', 'latestArtifact': None}}
2024-06-12 22:34:59,679 DEBUG   SenderThread:652337 [sender.py:send_request():409] send_request: defer
2024-06-12 22:34:59,679 INFO    SenderThread:652337 [sender.py:send_request_defer():613] handle sender defer: 9
2024-06-12 22:34:59,679 INFO    SenderThread:652337 [dir_watcher.py:finish():358] shutting down directory watcher
2024-06-12 22:35:00,048 DEBUG   HandlerThread:652337 [handler.py:handle_request():146] handle_request: keepalive
2024-06-12 22:35:00,096 INFO    SenderThread:652337 [dir_watcher.py:finish():388] scan: /home/dsh/Projects/Works/BDCL/wandb/run-20240612_223450-v9ndw09j/files
2024-06-12 22:35:00,096 INFO    SenderThread:652337 [dir_watcher.py:finish():402] scan save: /home/dsh/Projects/Works/BDCL/wandb/run-20240612_223450-v9ndw09j/files/requirements.txt requirements.txt
2024-06-12 22:35:00,096 INFO    SenderThread:652337 [dir_watcher.py:finish():402] scan save: /home/dsh/Projects/Works/BDCL/wandb/run-20240612_223450-v9ndw09j/files/output.log output.log
2024-06-12 22:35:00,096 INFO    SenderThread:652337 [dir_watcher.py:finish():402] scan save: /home/dsh/Projects/Works/BDCL/wandb/run-20240612_223450-v9ndw09j/files/conda-environment.yaml conda-environment.yaml
2024-06-12 22:35:00,096 INFO    SenderThread:652337 [dir_watcher.py:finish():402] scan save: /home/dsh/Projects/Works/BDCL/wandb/run-20240612_223450-v9ndw09j/files/wandb-metadata.json wandb-metadata.json
2024-06-12 22:35:00,096 INFO    SenderThread:652337 [dir_watcher.py:finish():402] scan save: /home/dsh/Projects/Works/BDCL/wandb/run-20240612_223450-v9ndw09j/files/wandb-summary.json wandb-summary.json
